1706796600,42267.99,42275.44,42244.31,42253.21
1706796900,42253.21,42446.6,42253.21,42395.99
1706797200,42396.0,42431.51,42364.0,42414.06
1706797500,42414.07,42441.1,42373.27,42388.1
1706797800,42388.1,42413.84,42370.92,42388.32
1706798100,42388.32,42529.4,42388.31,42523.45
1706798400,42523.46,42561.17,42459.49,42539.6
1706798700,42539.6,42566.66,42480.0,42549.18
1706799000,42549.18,42600.02,42549.18,42569.99
1706799300,42569.99,42657.48,42555.1,42651.1
1706799600,42651.1,42784.84,42580.0,42743.24
1706799900,42743.24,42800.0,42722.0,42766.53
1706800200,42766.52,42796.22,42711.1,42787.24
1706800500,42787.24,42796.21,42687.73,42711.1
1706800800,42711.1,42765.2,42698.74,42746.0
1706801100,42745.99,42933.0,42733.21,42905.24
1706801400,42905.25,42946.6,42812.67,42841.91
1706801700,42841.91,42853.93,42718.89,42737.58
1706802000,42737.57,42769.24,42677.61,42707.87
1706802300,42707.88,42707.88,42647.74,42692.38
1706802600,42692.38,42731.1,42640.0,42642.79
1706802900,42642.8,42644.44,42516.11,42516.12
1706803200,42516.12,42575.63,42500.02,42517.4
1706803500,42517.4,42527.94,42428.1,42509.69
1706803800,42509.68,42622.26,42509.68,42622.25
1706804100,42622.25,42667.61,42553.99,42567.59
1706804400,42567.59,42593.99,42552.95,42573.64
1706804700,42573.63,42600.0,42481.1,42526.83
1706805000,42526.83,42545.55,42456.08,42456.08
1706805300,42456.09,42459.61,42364.0,42446.01
1706805600,42446.02,42536.0,42426.64,42535.99
1706805900,42535.99,42630.0,42535.99,42602.2
1706806200,42602.19,42669.86,42602.19,42653.04
1706806500,42653.03,42698.0,42649.57,42658.15
1706806800,42658.15,42782.78,42628.0,42758.16
1706807100,42758.15,42921.0,42741.57,42865.99
1706807400,42865.99,42932.99,42826.0,42932.98
1706807700,42932.98,43008.55,42875.22,42997.65
1706808000,42997.65,43072.77,42970.01,42979.59
1706808300,42979.59,43164.0,42937.86,43096.0
1706808600,43096.0,43169.23,43088.15,43102.81
1706808900,43102.8,43155.54,43003.51,43047.62
1706809200,43047.63,43047.63,42922.0,42968.03
1706809500,42968.03,43025.93,42906.25,42991.09
1706809800,42991.1,43023.99,42890.0,42924.99
1706810100,42924.99,42970.82,42908.73,42924.0
1706810400,42923.99,42943.38,42891.1,42898.02
1706810700,42898.02,42902.66,42794.75,42831.99
1706811000,42831.99,42956.23,42824.0,42929.5
1706811300,42929.51,43040.81,42929.5,43006.01
1706811600,43006.01,43053.03,42982.0,42999.99
1706811900,43000.0,43013.36,42911.11,42925.42
1706812200,42925.42,42967.5,42904.02,42943.0
1706812500,42943.0,42961.1,42842.0,42846.56
1706812800,42846.56,42861.1,42778.01,42826.05
1706813100,42826.04,42855.34,42771.82,42803.76
1706813400,42803.77,42833.11,42787.19,42795.39
1706813700,42795.4,42857.75,42795.39,42847.06
1706814000,42847.07,42915.17,42841.1,42915.17
1706814300,42915.16,42938.98,42895.63,42920.4
1706814600,42920.4,42931.09,42879.35,42879.36
1706814900,42879.35,42905.0,42831.11,42854.86
1706815200,42854.87,42900.0,42854.86,42864.9
1706815500,42864.89,42909.68,42857.8,42909.68
1706815800,42909.68,42969.38,42861.06,42872.14
1706816100,42872.13,42923.29,42872.13,42897.82
1706816400,42897.82,43004.98,42890.32,43000.81
1706816700,43000.81,43238.0,42991.1,43171.09
1706817000,43171.1,43285.13,43165.19,43233.12
1706817300,43233.12,43233.12,43176.21,43218.94
1706817600,43218.94,43279.91,43091.01,43143.58
1706817900,43143.58,43175.99,43075.38,43081.1
1706818200,43081.09,43082.74,43023.11,43073.51
1706818500,43073.51,43131.1,43031.11,43106.31
1706818800,43106.32,43195.51,43101.1,43151.17
1706819100,43151.17,43151.17,43084.06,43085.33
1706819400,43085.33,43140.13,43065.62,43078.31
1706819700,43078.3,43119.31,43036.36,43056.77
1706820000,43056.77,43107.76,43047.35,43088.4
1706820300,43088.41,43094.8,42952.52,42969.54
1706820600,42969.55,43031.1,42937.5,42970.06
1706820900,42970.06,43018.41,42895.86,43011.83
1706821200,43011.83,43064.95,42967.19,43029.21
1706821500,43029.22,43180.72,43029.21,43111.16
1706821800,43111.16,43147.2,43072.67,43128.41
1706822100,43128.41,43220.0,43126.0,43200.0
1706822400,43200.01,43200.01,43144.91,43144.91
1706822700,43144.91,43144.92,43101.1,43114.8
1706823000,43114.8,43129.1,43051.1,43076.59
1706823300,43076.6,43089.33,43031.1,43066.02
1706823600,43066.01,43104.47,43054.42,43081.23
1706823900,43081.24,43123.6,43042.79,43123.6
1706824200,43123.59,43123.6,43079.18,43106.64
1706824500,43106.65,43145.54,43083.99,43096.41
1706824800,43096.42,43111.1,43048.75,43048.76
1706825100,43048.75,43081.95,43031.99,43031.99
1706825400,43032.0,43059.18,43014.71,43059.18
1706825700,43059.18,43078.66,43015.44,43015.45
1706826000,43015.44,43043.59,42988.97,42988.98
1706826300,42988.98,42997.55,42972.23,42972.23
1706826600,42972.23,42972.24,42931.59,42953.0
1706826900,42953.0,43006.69,42920.07,42930.62
1706827200,42930.61,42959.74,42872.91,42900.0
1706827500,42900.01,42951.06,42887.97,42951.06
1706827800,42951.05,42951.1,42903.54,42912.36
1706828100,42912.37,42956.15,42912.36,42927.11
1706828400,42927.12,42949.98,42889.66,42916.64
1706828700,42916.64,42925.94,42886.33,42912.54
1706829000,42912.55,42965.51,42912.54,42933.35
1706829300,42933.35,42965.54,42928.36,42948.63
1706829600,42948.63,42969.09,42927.11,42942.79
1706829900,42942.8,42979.79,42928.31,42952.86
1706830200,42952.85,43058.0,42952.85,43054.81
1706830500,43054.81,43054.81,43018.8,43032.25
1706830800,43032.26,43061.82,43032.25,43048.44
1706831100,43048.44,43086.13,43048.43,43062.9
1706831400,43062.9,43075.35,43040.89,43075.35
1706831700,43075.35,43082.95,43066.19,43082.94
1706832000,43082.95,43110.4,43048.39,43067.01
1706832300,43067.01,43107.6,43046.48,43101.68
1706832600,43101.68,43170.0,43092.78,43169.44
1706832900,43169.44,43341.1,43157.53,43313.98
1706833200,43313.98,43432.63,43302.8,43409.52
1706833500,43409.52,43417.7,43270.0,43284.0
1706833800,43284.01,43300.0,43227.4,43244.39
1706834100,43244.38,43283.62,43218.03,43267.97
1706834400,43267.98,43311.1,43196.11,43203.67
1706834700,43203.67,43261.1,43199.29,43236.0
1706835000,43236.0,43269.2,43196.02,43201.87
1706835300,43201.87,43209.11,43169.99,43174.41
1706835600,43174.41,43202.0,43155.86,43194.01
1706835900,43194.01,43291.1,43180.63,43244.01
1706836200,43244.0,43296.35,43238.25,43271.11
1706836500,43271.1,43288.4,43216.26,43216.27
1706836800,43216.26,43263.95,43211.1,43251.1
1706837100,43251.1,43257.67,43228.0,43228.01
1706837400,43228.01,43228.01,43168.31,43168.32
1706837700,43168.32,43168.32,43125.0,43147.73
1706838000,43147.74,43157.62,43105.51,43151.18
1706838300,43151.18,43157.62,43125.2,43126.81
1706838600,43126.8,43141.09,43112.39,43141.08
1706838900,43141.08,43151.1,43104.79,43121.1
1706839200,43121.1,43151.7,43120.4,43129.52
1706839500,43129.51,43200.0,43129.51,43161.83
1706839800,43161.83,43172.28,43151.1,43168.76
1706840100,43168.76,43179.9,43131.1,43179.89
1706840400,43179.9,43179.9,43115.0,43119.93
1706840700,43119.93,43119.94,43039.0,43039.0
1706841000,43039.01,43078.24,43039.0,43078.24
1706841300,43078.24,43089.79,43051.06,43084.79
1706841600,43084.79,43139.75,43084.79,43108.92
1706841900,43108.93,43114.0,43085.51,43090.43
1706842200,43090.43,43095.13,43065.82,43070.0
1706842500,43069.99,43088.0,43057.2,43080.41
1706842800,43080.4,43097.86,43071.1,43072.08
1706843100,43072.07,43108.48,43072.07,43072.31
1706843400,43072.32,43078.67,43058.0,43058.01
1706843700,43058.0,43062.36,43051.39,43051.4
1706844000,43051.4,43080.0,43050.0,43080.0
1706844300,43080.0,43080.0,43045.38,43057.99
1706844600,43058.0,43059.64,43046.0,43059.64
1706844900,43059.64,43059.64,43033.28,43033.29
1706845200,43033.28,43033.29,43026.15,43029.96
1706845500,43029.96,43052.63,43029.36,43048.38
1706845800,43048.37,43052.15,43048.37,43052.1
1706846100,43052.11,43052.11,43035.83,43037.25
1706846400,43037.25,43046.74,43035.83,43046.73
1706846700,43046.73,43046.74,42983.68,42986.01
1706847000,42986.01,43011.18,42986.0,43006.51
1706847300,43006.52,43040.25,43006.44,43040.24
1706847600,43040.24,43061.11,43040.24,43050.79
1706847900,43050.8,43055.01,43031.1,43034.0
1706848200,43034.01,43038.04,43022.7,43029.39
1706848500,43029.38,43029.39,43009.71,43015.98
1706848800,43015.98,43015.99,42993.18,42993.19
1706849100,42993.19,42993.19,42943.71,42968.85
1706849400,42968.85,42988.07,42946.23,42966.37
1706849700,42966.36,42983.33,42966.36,42966.65
1706850000,42966.65,42982.02,42966.21,42978.46
1706850300,42978.46,42978.47,42951.1,42951.1
1706850600,42951.11,42979.62,42951.1,42977.41
1706850900,42977.42,43009.38,42973.65,43001.99
1706851200,43001.98,43001.99,42985.42,42989.31
1706851500,42989.31,42989.31,42986.0,42986.0
1706851800,42986.01,42997.99,42969.07,42969.07
1706852100,42969.08,43010.55,42962.87,42994.01
1706852400,42994.02,43017.83,42991.2,43017.82
1706852700,43017.83,43089.24,43017.7,43086.58
1706853000,43086.58,43099.76,43071.06,43073.63
1706853300,43073.63,43140.25,43070.92,43103.97
1706853600,43103.98,43163.44,43086.95,43128.47
1706853900,43128.48,43143.1,43112.41,43112.42
1706854200,43112.41,43131.39,43107.75,43107.76
1706854500,43107.75,43135.78,43107.75,43135.77
1706854800,43135.78,43163.5,43134.42,43143.28
1706855100,43143.28,43224.32,43143.28,43203.82
1706855400,43203.82,43215.03,43145.37,43179.28
1706855700,43179.28,43188.0,43164.98,43175.96
1706856000,43175.96,43201.78,43164.0,43199.99
1706856300,43199.98,43271.1,43195.0,43227.61
1706856600,43227.61,43237.12,43160.11,43165.18
1706856900,43165.19,43188.38,43162.0,43165.0
1706857200,43165.0,43166.16,43140.0,43141.03
1706857500,43141.03,43258.03,43139.51,43211.61
1706857800,43211.61,43230.0,43172.78,43172.79
1706858100,43172.79,43182.3,43096.33,43125.1
1706858400,43125.1,43160.0,43121.5,43130.01
1706858700,43130.0,43177.98,43127.67,43165.02
1706859000,43165.02,43206.44,43147.6,43195.86
1706859300,43195.86,43195.86,43172.98,43189.56
